@relation segment

@attribute original numeric
@attribute Mean_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {Mitochondria,Background}

@data
27,34.599998,53.299999,16.491741,43.923077,182.57692,19.766365,3.274624,59.747253,442.590973,17.905067,1.413326,-1.861298,61.621189,501.026367,Background
53,55.599998,304.299988,0.878838,57.76923,441.358978,0.237301,-0.641537,57.912086,457.081085,0.680779,-0.198059,0.443478,57.020321,426.319366,Background
31,34,51.5,17.22298,40.307693,152.39743,21.123505,3.900524,59.626373,402.014404,19.443031,2.220051,-1.680473,62.024673,492.160736,Background
101,93.599998,113.800003,-8.601929,86,167,-16.013206,-7.411278,79.549454,260.983643,-25.038193,-16.436264,-9.024986,72.798256,362.169983,Background
62,69.599998,340.799988,6.677917,75.384613,421.089752,4.114822,-2.563095,81.2967,298.322113,-8.568108,-15.246025,-12.68293,79.280113,406.562408,Background
74,75.199997,484.700012,4.941376,78.53846,490.435883,1.262497,-3.678879,82.846153,306.93161,-12.070816,-17.012192,-13.333313,80.285919,409.765503,Background
107,102.199997,707.700012,-15.161781,97,990.833313,-26.380714,-11.218933,81.989014,721.477661,-36.387947,-21.226166,-10.007233,70.770683,462.389191,Background
80,78.599998,38.799999,-10.514931,76.230766,61.858974,-17.202663,-6.687733,65.208794,227.544815,-21.467838,-10.952908,-4.265175,57.76778,397.850067,Background
63,63.400002,210.800003,-2.858803,62.846153,217.474365,-5.861034,-3.002232,60.846153,232.198288,-8.311836,-5.453033,-2.450802,56.046444,376.80307,Background
37,45.599998,128.800003,7.402184,53.46154,166.435898,11.684486,4.282303,58.945053,423.763611,8.874569,1.472385,-2.809917,63.960812,438.485382,Background
78,75.400002,156.800003,-9.379795,71.53846,160.10257,-10.771896,-1.392101,61.01099,251.055435,-10.990025,-1.610229,-0.218128,61.004353,316.751434,Background
27,32.799999,23.200001,10.153934,38.384617,50.423077,19.45187,9.297935,48.35165,192.941635,22.36058,12.206646,2.90871,57.174164,356.684753,Background
75,75.199997,116.199997,-6.81958,74.46154,111.102562,-10.247414,-3.427834,67.384613,271.394867,-12.371044,-5.551464,-2.123631,63.328011,346.549225,Background
60,68.199997,80.699997,9.471901,77.230766,188.025635,3.988319,-5.483582,85.087914,360.281067,-10.397797,-19.869698,-14.386116,79.638603,428.873566,Background
82,77.199997,44.700001,-8.20166,71.46154,159.935898,-11.538391,-3.336731,64.593407,263.066193,-16.167961,-7.966301,-4.62957,62.207546,537.289734,Background
85,81.800003,96.699997,-11.365341,77.07692,177.910263,-15.857449,-4.492107,65.571426,308.847626,-20.273788,-8.908447,-4.41634,61.714077,574.143433,Background
116,109.599998,399.299988,-16.211525,101.846153,607.807678,-30.131157,-13.919632,87.7033,512.810974,-42.234097,-26.022572,-12.10294,73.580551,508.525848,Background
85,89.400002,130.300003,-3.375389,92.615387,387.589752,-14.077965,-10.702576,88.31868,455.086212,-27.593727,-24.218338,-13.515762,76.779388,473.247772,Background
60,68.199997,80.699997,9.471901,77.230766,188.025635,3.988319,-5.483582,85.087914,360.281067,-10.397797,-19.869698,-14.386116,79.638603,428.873566,Background
76,75.400002,129.800003,7.142715,78.53846,155.769226,0.718674,-6.424042,85.2967,423.744324,-13.702301,-20.845016,-14.420975,79.111755,446.395935,Background
54.083206,54.89986,93.431818,17.912308,58.454996,286.148249,33.879621,15.967313,75.443161,1318.659698,28.010672,10.098364,-5.868949,96.411256,3680.741801,Background
59.416649,62.166628,145.499962,15.575943,66.71148,404.363694,29.035119,13.459176,80.977968,1431.973099,21.723966,6.148023,-7.311153,99.207673,3656.508294,Background
63.916369,66.944112,207.829297,13.642729,70.988997,499.302796,27.150606,13.507877,82.709246,1350.224191,18.883229,5.240499,-8.267378,102.056638,3775.927979,Background
73.388668,76.6443,313.72895,9.783002,80.145225,639.152731,20.621659,10.838658,87.861421,1414.69482,11.129926,1.346925,-9.491733,104.417311,3735.602957,Background
86.5,88.4,413.549999,4.778084,89.769232,709.525635,12.923864,8.145781,92.48901,1452.831573,2.332666,-2.445417,-10.591198,106.424166,3701.430847,Background
95.832764,95.532897,408.58364,1.673306,94.307416,672.852662,9.906693,8.233387,93.455984,1318.881315,-1.451134,-3.124439,-11.357826,108.773562,3825.830765,Background
106.388735,104.866536,393.620257,-2.335796,101.224263,602.6497,4.069131,6.404927,96.5616,1327.223966,-7.988198,-5.652402,-12.057329,110.16694,3767.18722,Background
109.499954,106.933281,253.18299,-2.441357,102.570471,449.012701,4.090051,6.531409,97.622696,1270.504099,-8.655748,-6.21439,-12.745799,112.16281,3901.194091,Background
115.055523,110.972206,148.84208,-3.756648,105.166656,333.942447,2.074254,5.830902,99.139183,1216.527958,-11.045911,-7.289263,-13.120165,113.170248,3842.699018,Background
113.25015,109.661208,99.297992,-2.077057,104.938051,283.56357,4.010052,6.087108,100.258187,1220.194608,-9.686334,-7.609277,-13.696385,114.874836,3962.121375,Background
106.25,104.550001,233.175007,1.553522,102.826921,409.349369,7.606831,6.053308,101.565935,1280.019073,-6.198301,-7.751823,-13.805132,115.3545,3875.725952,Background
86.916771,91.716754,338.232771,10.66548,98.282117,530.076239,17.681665,7.016185,104.241801,1475.06381,3.315126,-7.350354,-14.366539,117.943781,3947.21328,Background
78.305587,85.550004,272.5509,13.814917,94.991407,467.276692,22.045104,8.230187,103.268221,1424.828157,8.239413,-5.575504,-13.805691,117.721459,3828.870182,Background
80.86082,87.777549,263.497816,13.455201,97.001974,499.10336,21.235275,7.780074,104.865282,1610.874906,7.115874,-6.339327,-14.119401,118.66763,3896.500731,Background
91.582855,95.666307,337.996514,9.252287,101.390802,614.022458,16.938514,7.686226,105.493495,1807.897752,3.282095,-5.970193,-13.656419,118.970079,3826.376937,Background
95.222098,97.827684,332.562251,6.864926,101.373884,577.65089,15.807513,8.942587,103.375157,1675.624874,3.166919,-3.698007,-12.640594,118.249881,3701.103796,Background
100.666702,102.416714,316.617828,5.020514,104.839808,638.523231,13.101879,8.081366,105.363623,1859.153403,0.238797,-4.781717,-12.863083,119.021555,3757.256374,Background
108.666407,107.244212,231.966155,1.22424,105.805356,538.957942,10.38989,9.165649,103.351198,1720.249044,-1.4171,-2.641341,-11.80699,118.308356,3653.581236,Background
110.027996,108.739,227.728968,1.022337,107.508533,552.879694,9.72772,8.705383,104.933662,1846.484863,-2.247628,-3.269965,-11.975348,119.111185,3721.716374,Background
115.25,111.049999,244.875,-1.011236,107.038462,475.830139,8.888062,9.899298,102.986263,1643.008667,-2.099039,-1.087803,-10.987101,118.62373,3664.976135,Background
112.750153,109.616752,294.621964,0.504941,106.987184,490.21601,10.273188,9.768247,104.303034,1727.057004,-0.860311,-1.365252,-11.133498,119.488939,3747.828866,Background
116.305714,109.883484,346.878653,-0.353183,104.092009,456.079491,11.362534,11.715717,101.342841,1464.32022,1.364969,1.718152,-9.997564,118.959716,3701.455548,Background
96.861604,95.950393,446.264667,8.624417,97.023751,622.793189,21.683618,13.059201,102.355038,1530.626187,11.413899,2.789483,-10.269719,120.824712,3865.173049,Background
80.750008,82.783349,400.233871,15.632054,87.788473,595.221382,31.834733,16.202679,99.856215,1293.900308,22.445497,6.813442,-9.389237,121.068194,3903.904945,Background
60.749977,67.033336,159.983744,25.578344,77.096168,434.314026,45.288657,19.710313,98.725269,1371.030892,35.717577,10.139233,-9.57108,123.356047,4094.996772,Background
57.694606,64.122401,99.609422,27.460747,74.365565,361.265621,48.367628,20.906881,98.056202,1409.305289,38.775155,11.314408,-9.592473,124.089915,4154.440275,Background
61.5,65.6,98.875,25.429422,72.48077,249.881413,48.04427,22.614847,95.964285,1436.077484,39.354702,13.92528,-8.689568,123.920898,4134.649475,Background
66.166382,67.466554,115.690639,24.420289,71.519291,213.804556,47.957582,23.537293,94.958852,1480.800645,39.349148,14.928859,-8.608434,124.587524,4155.48467,Background
74,70.85,113.549999,22.318676,70.557693,181.083336,47.295305,24.976629,93.15934,1484.75769,39.03956,16.720884,-8.255745,125.464441,4135.804993,Background
73.5,70.199999,106.549999,21.605204,69.76923,160.625,47.991665,26.386461,91.423077,1390.791809,40.517572,18.912369,-7.474092,125.798985,4056.673706,Background
69.500244,68.133458,108.916521,22.194156,69.564113,156.772671,48.868468,26.674312,91.130055,1340.423383,41.707381,19.513226,-7.161086,125.65966,4023.987632,Background
65.500122,66.516701,113.799773,22.460768,69.865358,173.56189,49.118623,26.657856,90.948721,1272.26042,42.297727,19.83696,-6.820896,125.303718,3990.919356,Background
59.749741,66.416493,182.321951,20.728202,73.46144,303.825746,45.999908,25.271706,90.841573,1018.258511,40.276209,19.548007,-5.723699,123.475473,3889.429456,Background
68.25,72.049999,282.375008,17.541981,76.615383,377.189095,41.645483,24.103502,90.975277,940.020386,36.279488,18.737507,-5.365995,122.681786,3853.681091,Background
76.749481,77.682989,382.418904,14.356051,79.769037,450.545726,37.291456,22.935405,91.108969,861.789423,32.283132,17.927081,-5.008325,121.888171,3817.935999,Background
96.75,92.200001,336.000004,6.469507,88.999998,458.974358,25.862738,19.39323,92.88187,794.733704,21.464748,14.995241,-4.397989,120.099781,3723.644653,Background
107.249359,99.999525,271.703923,2.274238,94.10225,440.137907,19.695576,17.421338,94.019163,776.11279,15.585214,13.310976,-4.110362,119.172164,3672.704078,Background
114.000015,109.133342,148.874761,-3.79969,104.282048,330.889549,8.510627,12.310317,97.784804,715.112886,5.576696,9.376385,-2.933932,116.121571,3474.232813,Background
116.110991,113.288638,74.318263,-6.327977,109.555227,255.686726,3.637255,9.965232,99.996515,685.367737,0.901119,7.229096,-2.736137,115.200243,3405.52711,Background
118.111052,116.849904,42.771706,-8.157426,114.025519,203.745291,-0.421895,7.735532,102.287485,654.289625,-3.029788,5.127639,-2.607893,114.39945,3336.544131,Background
121.888745,122.783124,65.72683,-10.417827,121.358733,146.410116,-6.910261,3.507566,107.027349,589.475403,-9.400837,1.01699,-2.490576,113.039208,3198.042444,Background
131.666702,129.000034,99.07559,-13.04807,125.185909,190.577752,-12.879211,0.168858,109.262801,566.397369,-14.609005,-1.560935,-1.729793,110.677167,2998.229478,Background
135.888663,130.866592,95.8257,-13.008234,125.90809,198.651229,-14.074876,-1.066642,110.746832,588.423177,-15.840881,-2.832647,-1.766006,110.222186,2954.00629,Background
131.75,127.550001,180.874996,-10.812901,122.653843,311.753208,-12.80895,-1.99605,110.615385,674.797745,-13.932388,-3.119488,-1.123438,108.186501,2864.550354,Background
126.250336,123.116936,218.789346,-7.586993,119.47455,354.962116,-9.658128,-2.071135,111.183116,752.280656,-10.888715,-3.301723,-1.230587,107.928655,2872.003553,Background
125.194871,123.350319,279.059902,-9.358913,119.773711,449.745052,-11.240267,-1.881354,108.920648,643.883429,-11.504476,-2.145563,-0.264209,106.401668,2787.799614,Background
117.222536,116.811358,300.518715,-5.055397,115.26299,482.419793,-6.470097,-1.4147,108.92984,720.114025,-6.84225,-1.786853,-0.372152,106.375277,2814.946354,Background
68.500015,73.449999,247.324352,14.883856,78.429488,303.323456,34.883183,19.999327,92.698717,922.297575,31.612536,16.72868,-3.270647,115.327871,3211.232384,Background
84.638518,82.94421,400.374933,12.344774,81.640933,412.84837,31.740402,19.395628,95.686151,973.919419,24.903191,12.558416,-6.837212,119.311567,3461.165037,Background
107.5,106.599998,248.325005,9.311201,105.557692,313.971153,19.226845,9.915644,115.733517,2057.742523,-3.227484,-12.538685,-22.454329,133.333817,3687.973511,Background
132.5,131.5,25.975,-1.826462,130.48077,88.692308,-9.490364,-7.663902,127.673079,780.047554,-37.05472,-35.228258,-27.564356,126.141874,2852.484985,Background
153.499924,147.83328,249.15892,-18.749086,141.243553,371.838401,-37.854528,-19.105442,120.623599,627.370625,-58.505821,-39.756735,-20.651293,104.530466,1979.197836,Background
87.33312,86.133161,189.255916,-0.874563,84.504122,268.992135,-5.050876,-4.176313,83.162904,326.904196,-10.885671,-10.011108,-5.834795,81.395912,1392.511998,Background
73.25017,68.139017,135.054344,-2.77678,62.534272,176.460015,0.886266,3.663046,61.666122,299.014067,5.403562,8.180342,4.517295,64.070505,847.395521,Background
42.888775,44.149949,49.480018,1.220744,44.673097,124.159989,14.930174,13.70943,44.870343,437.953284,24.927465,23.706721,9.997291,58.282561,1277.307494,Background
59.166718,54.766748,70.098851,-6.947639,48.55779,157.999565,8.093987,15.041627,40.821473,396.356721,18.594116,25.541755,10.500128,57.874428,1621.523831,Background
63.500173,57.377952,71.240656,-8.80385,49.786491,187.97099,6.76185,15.5657,39.628864,335.526417,16.573332,25.377182,9.811483,57.78738,2211.097094,Background
57.249875,52.272124,87.853464,-5.49078,45.566167,238.941467,11.102841,16.593621,39.337298,335.155314,20.169471,25.660251,9.06663,58.576129,2538.385956,Background
54.749924,51.14993,80.892213,-5.009447,46.134549,178.664649,10.278639,15.288086,40.407488,299.089363,19.491824,24.501271,9.213185,57.396495,2352.398958,Background
51.750107,48.516757,91.458234,-3.227685,43.929555,204.426965,13.229979,16.457664,39.878217,325.967007,21.910448,25.138133,8.680469,58.52705,2602.778736,Background
54.749924,51.14993,80.892213,-5.009447,46.134549,178.664649,10.278639,15.288086,40.407488,299.089363,19.491824,24.501271,9.213185,57.396495,2352.398958,Background
0,0,0,0.341289,0,0,1.528591,1.187302,0.388279,1.990293,4.695514,4.354225,3.166923,1.177794,12.924686,Background
0,0.016668,0.050003,0.278769,0.070515,0.211544,1.500698,1.221928,0.41331,1.999047,4.85722,4.57845,3.356522,1.27032,12.920749,Background
1.249992,0.799997,2.024993,0.090058,0.442307,1.221152,1.627239,1.53718,0.5,2.69461,5.68141,5.591352,4.054172,2.004839,19.413337,Background
3.527696,3.388869,18.472165,-0.962828,2.254273,11.654203,0.641996,1.604824,1.365998,8.386608,5.109637,6.072466,4.467642,2.657559,23.858411,Background
19.666641,14.183327,75.058201,-3.574813,9.750005,72.556601,-1.774256,1.800557,6.973452,63.601685,-0.115085,3.459728,1.659171,9.65808,120.975215,Background
3.999949,7.627729,43.313386,3.46248,11.57261,81.339074,3.073926,-0.388553,13.802486,119.917078,1.734846,-1.727634,-1.33908,13.182473,136.819029,Background
3.027843,5.394457,17.82526,4.85226,8.440144,49.944355,6.214134,1.361874,11.964867,106.098231,4.465368,-0.386892,-1.748766,14.289804,148.420628,Background
6.5,6.8,20.875,3.608039,7.596154,41.410256,5.924851,2.316812,10.722528,92.993286,3.901963,0.293924,-2.022888,14.938316,158.805824,Background
7.055534,7.422202,10.963694,2.928664,7.826906,35.694906,5.224265,2.295601,10.599206,97.301026,3.224343,0.295679,-1.999922,14.788352,157.708399,Background
7.333435,7.466736,18.667016,3.178049,7.692345,35.927523,5.74786,2.569811,10.616303,87.898187,3.511882,0.333833,-2.235978,15.32016,165.348575,Background
21.999878,18.41662,21.133289,-1.032362,14.929479,36.168719,-0.132631,0.899731,14.703327,118.412525,-3.779567,-2.747205,-3.646936,17.804787,196.969674,Background
14.94469,16.522384,149.339647,0.309547,17.67956,192.502436,-1.274389,-1.583936,18.245416,161.761877,-2.689671,-2.999217,-1.415281,15.359125,153.509715,Background
0,1.961099,10.633289,7.050694,4.784177,37.152162,13.154424,6.10373,11.946263,95.281658,12.968777,5.918083,-0.185647,17.974027,227.914743,Background
36,36.4,51.000001,-4.754371,36.038462,78.766027,-7.574044,-2.819673,30.302197,152.973747,-13.291416,-8.537045,-5.717372,28.506894,297.333664,Background
50.916634,53.111067,98.082703,-2.708825,54.228585,133.151782,-12.306237,-9.597412,51.574149,244.699376,-28.52931,-25.820485,-16.223073,43.36612,446.219674,Background
45.388933,49.472263,47.80586,3.065283,53.803453,76.683801,-7.278637,-10.343921,57.374855,372.757006,-27.058606,-30.123889,-19.779968,47.753191,447.582892,Background
47.111108,50.638885,52.888897,2.649815,54.386755,81.121364,-7.882392,-10.532207,57.659956,392.226936,-27.790739,-30.440554,-19.908347,47.797095,443.555376,Background
51.5,53.6,42.5,0.192539,55.384615,74.512821,-10.170714,-10.363254,56.5989,365.988518,-29.431267,-29.623807,-19.260553,46.936502,415.048698,Background
52.166656,54.399989,46.49994,-0.389787,56.076912,79.038393,-10.959217,-10.56943,56.782047,364.877832,-30.236542,-29.846756,-19.277326,46.8545,412.729495,Background
51.5,53.6,42.5,0.192539,55.384615,74.512821,-10.170714,-10.363254,56.5989,365.988518,-29.431267,-29.623807,-19.260553,46.936502,415.048698,Background
77.916618,71.666637,105.299992,-9.653894,65.352546,139.115447,-21.57811,-11.924217,56.425818,244.207468,-40.789731,-31.135838,-19.211621,47.94266,482.022202,Background
59.5,58.799999,75.550002,-6.924946,56.692307,120.192307,-17.673903,-10.748958,50.296703,221.508915,-32.724965,-25.800019,-15.051062,40.991654,433.601799,Background
59.972139,58.994369,67.533319,-8.077263,56.43157,127.932249,-18.328947,-10.251683,48.181902,248.31182,-32.515127,-24.437863,-14.18618,39.717004,425.412061,Background
62.055523,60.444407,75.916862,-8.56387,57.341852,128.575787,-18.990478,-10.426608,48.563172,250.572421,-33.416872,-24.853002,-14.426394,39.988662,428.304284,Background
51.666687,53.166682,20.658652,1.92122,55.141031,53.78433,-8.693562,-10.614782,57.535711,332.665321,-29.316841,-31.238061,-20.623278,48.834661,531.575427,Background
52.49999,54.416651,91.944408,-2.926274,55.955105,156.828681,-14.312048,-11.385774,53.802796,490.64446,-32.235032,-29.308758,-17.922984,42.711046,698.620126,Background
47.666779,46.916757,69.175067,-4.668305,45.243656,107.688233,-11.404996,-6.736691,40.414863,273.953982,-24.593707,-19.925402,-13.188711,35.687009,589.93444,Background
44,43.95,67.025001,-3.559429,43.115385,101.153847,-9.902157,-6.342728,39.508242,278.538818,-22.626952,-19.067523,-12.724795,34.928883,570.051437,Background
8.25,6.5,54.3,-2.890315,4.884615,43.804487,-4.038127,-1.147812,1.917582,18.695482,-1.545172,1.345142,2.492955,0.609216,5.384945,Background
10.333344,8.099994,43.383297,-3.910697,6.474358,49.168777,-5.235737,-1.325041,2.455128,21.306083,-2.522425,1.388272,2.713313,1.019956,10.664848,Background
1.583239,4.799966,42.380618,0.850854,6.527769,83.677841,-0.085526,-0.93638,7.036321,124.090429,2.04892,1.198066,2.134446,5.333003,84.675512,Background
28.166606,28.938858,27.616737,-0.100495,29.668799,36.32025,-7.042332,-6.941838,29.906002,405.467689,-13.119298,-13.018804,-6.076966,23.086733,518.576273,Background
56.916702,53.883382,40.607625,-13.236862,49.609039,83.954991,-25.969949,-12.733087,36.594365,655.717428,-32.904279,-19.667417,-6.93433,24.879683,643.534778,Background
